country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-13,,,,,-12,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-15,,,,,-22,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-16,,,,,-28,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-17,,,,,-25,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-18,,,,,-23,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-19,,,,,-22,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-20,,,,,-9,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-22,,,,,-26,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-23,,,,,-29,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-24,,,,,-28,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-25,,,,,-28,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-26,,,,,-21,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-27,,,,,-4,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-29,,,,,-27,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-30,,,,,-30,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-03-31,,,,,-32,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-04-01,,,,,-34,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-04-02,,,,,-39,
PL,Poland,Masovian Voivodeship,Łosice County,,,,ChIJOy-_oMLCIUcRBT_PvEHVOxc,2021-04-03,,,,,-44,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-01,,,,,-83,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-02,,,,,-25,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-03,,,,,-15,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-04,,,,,-35,10
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-05,,,,,-37,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-06,,,,,-77,24
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-07,,,,,-36,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-08,,,,,-31,14
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-09,,,,,-9,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-10,,,,,-3,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-11,,,,,-32,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-12,,,,,-31,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-13,,,,,-31,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-14,,,,,-37,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-15,,,,,-34,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-16,,,,,-13,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-17,,,,,-9,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-18,,,,,-36,12
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-19,,,,,-36,10
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-20,,,,,-27,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-21,,,,,-30,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-22,,,,,-27,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-23,,,,,-7,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-25,,,,,-33,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-26,,,,,-31,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-27,,,,,-30,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-28,,,,,-29,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-29,,,,,-28,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-01-30,,,,,-14,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-01,,,,,-32,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-02,,,,,-32,5
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-03,,,,,-30,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-04,,,,,-31,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-05,,,,,-29,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-06,,,,,-15,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-07,,,,,-17,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-08,,,,,-35,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-09,,,,,-35,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-10,,,,,-32,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-11,,,,,-33,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-12,,,,,-31,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-13,,,,,-13,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-14,,,,,-13,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-15,,,,,-34,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-16,,,,,-33,5
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-17,,,,,-30,9
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-18,,,,,-33,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-19,,,,,-29,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-20,,,,,-16,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-21,,,,,-9,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-22,,,,,-30,4
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-23,,,,,-29,4
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-24,,,,,-27,4
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-25,,,,,-29,5
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-26,,,,,-26,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-27,,,,,-14,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-02-28,,,,,-15,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-01,,,,,-32,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-02,,,,,-29,3
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-03,,,,,-24,4
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-04,,,,,-28,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-05,,,,,-25,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-06,,,,,-15,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-07,,,,,-12,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-08,,,,,-31,5
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-09,,,,,-32,5
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-10,,,,,-27,3
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-11,,,,,-30,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-12,,,,,-27,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-13,,,,,-12,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-14,,,,,-19,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-15,,,,,-33,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-16,,,,,-32,4
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-17,,,,,-28,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-18,,,,,-31,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-19,,,,,-28,8
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-20,,,,,-18,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-21,,,,,-14,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-22,,,,,-35,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-23,,,,,-37,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-24,,,,,-31,4
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-25,,,,,-32,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-26,,,,,-30,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-27,,,,,-14,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-28,,,,,-9,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-29,,,,,-37,7
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-30,,,,,-37,5
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-03-31,,,,,-35,2
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-04-01,,,,,-42,6
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-04-02,,,,,-44,12
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-04-03,,,,,-42,
PL,Poland,Masovian Voivodeship,Maków County,,,,ChIJNXCLh3JjHkcR0pmz2nGS5ck,2021-04-04,,,,,-14,
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-01,-85,-90,,-79,-89,33
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-02,-45,-20,23,-48,-27,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-03,-44,-13,32,-40,-14,8
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-04,-14,8,,-45,-38,14
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-05,-9,34,,-44,-40,14
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-06,-71,-83,,-75,-84,34
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-07,-14,10,,-40,-37,15
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-08,-23,10,,-38,-36,15
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-09,-28,-3,35,-32,-9,7
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-10,-45,12,49,-32,-6,6
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-11,-11,7,,-41,-34,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-12,-16,3,,-41,-35,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-13,-17,-2,,-40,-34,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-14,-21,2,,-41,-36,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-15,-27,2,,-40,-36,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-16,-34,-10,,-37,-12,6
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-17,-53,,21,-40,-10,6
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-18,-26,-8,,-44,-37,15
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-19,-26,-3,,-47,-36,14
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-20,-21,2,,-43,-34,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-21,-17,5,,-42,-33,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-22,-24,9,,-39,-32,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-23,-28,-2,36,-29,-7,5
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-24,-47,9,-8,-33,-9,6
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-25,-24,-4,,-44,-33,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-26,-25,-1,,-46,-33,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-27,-22,-1,,-43,-33,14
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-28,-21,1,,-39,-32,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-29,-23,11,,-32,-30,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-30,-29,-5,,-26,-6,6
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-01-31,-9,142,,-18,3,3
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-01,-19,-3,,-38,-32,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-02,-22,1,,-42,-31,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-03,-18,-2,,-39,-31,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-04,-19,0,,-38,-32,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-05,-23,12,,-34,-31,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-06,-27,-5,29,-22,-9,5
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-07,-51,3,-29,-39,-10,6
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-08,-33,-10,,-42,-34,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-09,-22,5,,-37,-33,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-10,-14,5,,-37,-31,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-11,-12,5,,-33,-31,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-12,-24,11,,-36,-32,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-13,-24,2,27,-26,-9,5
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-14,-25,39,35,-21,-8,5
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-15,-19,4,,-41,-32,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-16,-21,11,,-41,-30,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-17,-24,1,,-39,-29,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-18,-18,9,,-38,-29,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-19,-27,13,,-35,-28,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-20,-25,4,29,-17,-6,3
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-21,-30,57,,-11,-6,3
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-22,-13,10,,-38,-28,10
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-23,-20,8,,-42,-28,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-24,-11,11,,-32,-27,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-25,-8,17,,-33,-27,10
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-26,-19,21,,-31,-27,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-27,-15,9,,-11,-3,3
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-02-28,-33,62,16,-19,-2,4
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-01,-13,10,,-37,-28,10
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-02,-14,14,,-36,-27,10
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-03,-10,11,,-37,-26,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-04,-13,15,,-38,-27,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-05,-19,21,,-30,-26,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-06,-19,11,34,-19,-3,4
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-07,-37,48,-17,-22,-4,5
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-08,1,32,,-33,-28,10
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-09,-17,16,,-38,-28,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-10,-8,20,,-38,-28,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-11,-12,16,,-42,-28,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-12,-17,24,,-36,-28,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-13,-16,12,23,-16,-5,4
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-14,-28,73,37,-13,-2,4
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-15,-14,13,,-40,-28,11
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-16,-20,15,,-38,-29,12
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-17,-15,16,,-38,-29,13
PL,Poland,Masovian Voivodeship,Mińsk County,,,,ChIJ7Rc_pRMuH0cRQMo4lLefAgM,2021-03-18,-16,19,,-39,-29,14
