region,date,day of the week,per 1 km ²,population_%,region_DOLNOŚLĄSKIE,region_KUJAWSKO-POMORSKIE,region_LUBELSKIE,region_LUBUSKIE,region_MAZOWIECKIE,region_MAŁOPOLSKIE,region_OPOLSKIE,region_PODKARPACKIE,region_PODLASKIE,region_POLSKA,region_POMORSKIE,region_WARMIŃSKO-MAZURSKIE,region_WIELKOPOLSKIE,region_ZACHODNIOPOMORSKIE,region_ŁÓDZKIE,region_ŚLĄSKIE,region_ŚWIĘTOKRZYSKIE,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,region_ŚŚ_average,region_ŚŚ_weighted_average,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
ZACHODNIOPOMORSKIE,2021-04-11,0.2857142857142857,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.03,-0.04,-0.07,0.01,1109.0,113.0
ZACHODNIOPOMORSKIE,2021-04-12,0.4285714285714285,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-0.02,-0.26,-0.25,0.08,1177.0,124.0
ZACHODNIOPOMORSKIE,2021-04-13,0.5714285714285714,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.01,-0.23,-0.24,0.08,1159.0,118.0
ZACHODNIOPOMORSKIE,2021-04-14,0.7142857142857143,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.01,-0.24,-0.24,0.07,1100.0,123.0
ZACHODNIOPOMORSKIE,2021-04-15,0.8571428571428571,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,-0.04,-0.26,-0.24,0.09,1100.0,125.0
ZACHODNIOPOMORSKIE,2021-04-16,0.0,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.0,-0.25,-0.22,0.08,1099.0,129.0
ZACHODNIOPOMORSKIE,2021-04-17,0.1428571428571428,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-0.06,-0.12,-0.03,0.01,1058.0,119.0
ZACHODNIOPOMORSKIE,2021-04-18,0.2857142857142857,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-0.11,-0.15,-0.07,0.03,1090.0,120.0
ZACHODNIOPOMORSKIE,2021-04-19,0.4285714285714285,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.01,-0.16,-0.2,0.04,1094.0,116.0
ZACHODNIOPOMORSKIE,2021-04-20,0.5714285714285714,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,0.03,-0.14,-0.19,0.05,1113.0,113.0
ZACHODNIOPOMORSKIE,2021-04-21,0.7142857142857143,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.02,-0.18,-0.2,0.06,1096.0,121.0
ZACHODNIOPOMORSKIE,2021-04-22,0.8571428571428571,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.02,-0.22,-0.19,0.07,1071.0,123.0
ZACHODNIOPOMORSKIE,2021-04-23,0.0,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.04,-0.17,-0.17,0.06,1020.0,120.0
ZACHODNIOPOMORSKIE,2021-04-24,0.1428571428571428,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-0.06,-0.09,0.0,0.01,981.0,122.0
ZACHODNIOPOMORSKIE,2021-04-25,0.2857142857142857,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,1.23,-0.08,0.04,0.01,998.0,121.0
ZACHODNIOPOMORSKIE,2021-04-26,0.4285714285714285,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-0.02,-0.17,-0.18,0.05,1006.0,116.0
ZACHODNIOPOMORSKIE,2021-04-27,0.5714285714285714,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.04,-0.14,-0.17,0.05,976.0,116.0
ZACHODNIOPOMORSKIE,2021-04-28,0.7142857142857143,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,0.07,-0.13,-0.16,0.04,968.0,124.0
ZACHODNIOPOMORSKIE,2021-04-29,0.8571428571428571,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,0.16,-0.15,-0.17,0.05,938.0,120.0
ZACHODNIOPOMORSKIE,2021-04-30,0.0,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.39,-0.09,-0.21,0.04,938.0,117.0
ZACHODNIOPOMORSKIE,2021-05-01,0.1428571428571428,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57,-0.69,-0.09,-0.39,0.03,871.0,109.0
ZACHODNIOPOMORSKIE,2021-05-02,0.2857142857142857,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.25,-0.11,-0.15,0.02,867.0,111.0
ZACHODNIOPOMORSKIE,2021-05-03,0.4285714285714285,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53,-0.72,-0.42,-0.8,0.2,899.0,109.0
ZACHODNIOPOMORSKIE,2021-05-04,0.5714285714285714,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.24,-0.12,-0.25,0.05,875.0,103.0
ZACHODNIOPOMORSKIE,2021-05-05,0.7142857142857143,-0.7406625936371736,0.0441917447124966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.11,-0.14,-0.18,0.05,830.0,107.0
ŁÓDZKIE,2020-10-23,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,0.06,-0.23,-0.07,0.07,974.0,58.0
ŁÓDZKIE,2020-10-24,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-0.05,-0.24,-0.07,0.04,1052.0,70.0
ŁÓDZKIE,2020-10-25,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,-0.1,-0.18,-0.06,0.03,1123.0,68.0
ŁÓDZKIE,2020-10-26,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.01,-0.23,-0.16,0.08,1258.0,73.0
ŁÓDZKIE,2020-10-27,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-0.01,-0.28,-0.29,0.09,1212.0,71.0
ŁÓDZKIE,2020-10-28,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.03,-0.23,-0.3,0.08,1339.0,71.0
ŁÓDZKIE,2020-10-29,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,0.01,-0.31,-0.3,0.09,1292.0,71.0
ŁÓDZKIE,2020-10-30,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,0.06,-0.27,-0.16,0.08,1332.0,77.0
ŁÓDZKIE,2020-10-31,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.07,-0.35,-0.16,0.07,1301.0,88.0
ŁÓDZKIE,2020-11-01,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56,-0.37,-0.46,-0.25,0.08,1474.0,100.0
ŁÓDZKIE,2020-11-02,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,-0.09,-0.34,-0.21,0.11,1474.0,100.0
ŁÓDZKIE,2020-11-03,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,-0.05,-0.35,-0.31,0.1,1474.0,100.0
ŁÓDZKIE,2020-11-04,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,-0.02,-0.37,-0.31,0.11,1471.0,105.0
ŁÓDZKIE,2020-11-05,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.02,-0.34,-0.29,0.1,1483.0,110.0
ŁÓDZKIE,2020-11-06,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,0.03,-0.32,-0.15,0.1,1503.0,119.0
ŁÓDZKIE,2020-11-07,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-0.09,-0.36,-0.11,0.07,1542.0,119.0
ŁÓDZKIE,2020-11-08,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45,-0.21,-0.3,-0.09,0.06,1525.0,119.0
ŁÓDZKIE,2020-11-09,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.05,-0.36,-0.2,0.11,1584.0,114.0
ŁÓDZKIE,2020-11-10,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.24,-0.33,-0.33,0.09,1492.0,113.0
ŁÓDZKIE,2020-11-11,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72,-0.8,-0.65,-0.82,0.27,1515.0,121.0
ŁÓDZKIE,2020-11-12,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.01,-0.37,-0.33,0.12,1632.0,113.0
ŁÓDZKIE,2020-11-13,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.04,-0.33,-0.18,0.12,1559.0,122.0
ŁÓDZKIE,2020-11-14,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,-0.06,-0.34,-0.07,0.07,1559.0,122.0
ŁÓDZKIE,2020-11-15,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-0.17,-0.24,-0.06,0.05,1541.0,130.0
ŁÓDZKIE,2020-11-16,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-0.06,-0.34,-0.18,0.1,1646.0,130.0
ŁÓDZKIE,2020-11-17,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-0.05,-0.35,-0.3,0.11,1530.0,125.0
ŁÓDZKIE,2020-11-18,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-0.03,-0.36,-0.3,0.11,1530.0,125.0
ŁÓDZKIE,2020-11-19,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.03,-0.33,-0.29,0.11,1576.0,132.0
ŁÓDZKIE,2020-11-20,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.03,-0.32,-0.14,0.1,1560.0,129.0
ŁÓDZKIE,2020-11-21,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,-0.05,-0.33,-0.08,0.07,1490.0,127.0
ŁÓDZKIE,2020-11-22,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55,-0.33,-0.37,-0.11,0.07,1500.0,137.0
ŁÓDZKIE,2020-11-23,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.07,-0.35,-0.16,0.1,1546.0,131.0
ŁÓDZKIE,2020-11-24,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.06,-0.36,-0.28,0.11,1569.0,134.0
ŁÓDZKIE,2020-11-25,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.04,-0.36,-0.28,0.1,1544.0,134.0
ŁÓDZKIE,2020-11-26,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-0.03,-0.34,-0.27,0.1,1559.0,137.0
ŁÓDZKIE,2020-11-27,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,0.02,-0.31,-0.11,0.09,1530.0,142.0
ŁÓDZKIE,2020-11-28,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.04,-0.29,-0.03,0.05,1517.0,143.0
ŁÓDZKIE,2020-11-29,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52,-0.32,-0.35,-0.07,0.07,1596.0,138.0
ŁÓDZKIE,2020-11-30,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-0.03,-0.3,-0.13,0.08,1585.0,120.0
ŁÓDZKIE,2020-12-01,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-0.02,-0.33,-0.26,0.1,1541.0,132.0
ŁÓDZKIE,2020-12-02,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-0.01,-0.36,-0.26,0.1,1528.0,131.0
ŁÓDZKIE,2020-12-03,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.0,-0.33,-0.26,0.1,1493.0,121.0
ŁÓDZKIE,2020-12-04,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.05,-0.28,-0.1,0.09,1482.0,121.0
ŁÓDZKIE,2020-12-05,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.03,-0.26,0.0,0.05,1450.0,126.0
ŁÓDZKIE,2020-12-06,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,1.41,-0.21,0.1,0.03,1534.0,128.0
ŁÓDZKIE,2020-12-07,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.09,-0.33,-0.13,0.09,1499.0,122.0
ŁÓDZKIE,2020-12-08,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.05,-0.31,-0.25,0.1,1530.0,121.0
ŁÓDZKIE,2020-12-09,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-0.01,-0.35,-0.25,0.09,1489.0,113.0
ŁÓDZKIE,2020-12-10,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.01,-0.31,-0.25,0.09,1507.0,118.0
ŁÓDZKIE,2020-12-11,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.04,-0.26,-0.09,0.09,1464.0,120.0
ŁÓDZKIE,2020-12-12,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-0.03,-0.26,-0.01,0.05,1434.0,123.0
ŁÓDZKIE,2020-12-13,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,1.42,-0.21,0.09,0.05,1492.0,131.0
ŁÓDZKIE,2020-12-14,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,-0.03,-0.3,-0.12,0.08,1507.0,122.0
ŁÓDZKIE,2020-12-15,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,0.03,-0.3,-0.25,0.09,1491.0,119.0
ŁÓDZKIE,2020-12-16,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.07,-0.31,-0.25,0.08,1483.0,119.0
ŁÓDZKIE,2020-12-17,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,0.11,-0.28,-0.24,0.08,1499.0,117.0
ŁÓDZKIE,2020-12-18,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.09,-0.23,-0.09,0.08,1466.0,112.0
ŁÓDZKIE,2020-12-19,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,0.01,-0.22,-0.01,0.05,1427.0,125.0
ŁÓDZKIE,2020-12-20,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,1.94,-0.17,0.15,0.04,1447.0,118.0
ŁÓDZKIE,2020-12-21,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.18,-0.23,-0.15,0.07,1471.0,118.0
ŁÓDZKIE,2020-12-22,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.27,-0.28,-0.3,0.08,1398.0,117.0
ŁÓDZKIE,2020-12-23,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.49,-0.25,-0.39,0.09,1397.0,110.0
ŁÓDZKIE,2020-12-24,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46,-0.18,-0.52,-0.74,0.17,1339.0,108.0
ŁÓDZKIE,2020-12-25,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87,-0.87,-0.72,-0.85,0.25,1327.0,107.0
ŁÓDZKIE,2020-12-26,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82,-0.87,-0.61,-0.59,0.11,1350.0,112.0
ŁÓDZKIE,2020-12-27,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52,-0.35,-0.36,-0.17,0.06,1396.0,100.0
ŁÓDZKIE,2020-12-28,0.4285714285714285,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,-0.05,-0.4,-0.32,0.13,1414.0,104.0
ŁÓDZKIE,2020-12-29,0.5714285714285714,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,0.03,-0.43,-0.41,0.13,1429.0,110.0
ŁÓDZKIE,2020-12-30,0.7142857142857143,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,0.31,-0.4,-0.42,0.12,1304.0,108.0
ŁÓDZKIE,2020-12-31,0.8571428571428571,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37,0.21,-0.5,-0.61,0.17,1377.0,104.0
ŁÓDZKIE,2021-01-01,0.0,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86,-0.9,-0.76,-0.86,0.27,1314.0,105.0
ŁÓDZKIE,2021-01-02,0.1428571428571428,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,-0.23,-0.52,-0.33,0.12,1341.0,105.0
ŁÓDZKIE,2021-01-03,0.2857142857142857,0.09057886697078,0.0639555562920008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53,-0.38,-0.4,-0.09,0.08,1371.0,105.0
